date,freq,variable,value
2013-01-01,q,JWS6,1268.0
2013-01-01,a,JWS7,1118.0
2013-01-01,q,JWS7,1139.0
2013-01-01,a,JWS8,542.0
2013-01-01,q,JWS8,510.0
2013-01-01,a,JWS9,2630.0
2013-01-01,q,JWS9,2604.0
2013-01-01,a,JWT2,2595.0
2013-01-01,q,JWT2,2602.0
2013-01-01,a,JWT3,1560.0
2013-01-01,q,JWT3,1562.0
2013-01-01,a,JWT4,2818.0
2013-01-01,q,JWT4,2787.0
2013-01-01,a,JWT5,4099.0
2013-01-01,q,JWT5,4122.0
2013-01-01,a,JWT6,909.0
2013-01-01,q,JWT6,902.0
2013-01-01,a,JWT7,836.0
2013-01-01,q,JWT7,845.0
2013-01-01,a,JWT8,26873.0
2013-01-01,q,JWT8,26813.0
2013-01-01,a,JWT9,1152.0
2013-01-01,q,JWT9,1150.0
2013-01-01,a,JWU2,3422.0
2013-01-01,q,JWU2,3425.0
2013-01-01,a,JWU3,2534.0
2013-01-01,q,JWU3,2540.0
2013-01-01,a,JWU4,2190.0
2013-01-01,q,JWU4,2207.0
2013-01-01,a,JWU5,2678.0
2013-01-01,q,JWU5,2715.0
2013-01-01,a,JWU6,2884.0
2013-01-01,q,JWU6,2871.0
2013-01-01,a,JWU7,5221.0
2013-01-01,q,JWU7,5235.0
2013-01-01,a,JWU8,4553.0
2013-01-01,q,JWU8,4489.0
2013-01-01,a,JWU9,2760.0
2013-01-01,q,JWU9,2746.0
2013-01-01,a,JWV2,1376.0
2013-01-01,q,JWV2,1365.0
2013-01-01,a,JWV3,2626.0
2013-01-01,q,JWV3,2601.0
2013-01-01,a,JWV4,27394.0
2013-01-01,q,JWV4,27378.0
2013-01-01,a,JWV5,819.0
2013-01-01,q,JWV5,807.0
2013-01-01,a,K5BZ,452.0
2013-01-01,m,K5BZ,449.0
2013-01-01,q,K5BZ,446.0
2013-01-01,m,K5C2,1.1
2013-01-01,m,K5C3,1.3
2013-01-01,a,K5C4,598.0
2013-01-01,m,K5C4,599.0
2013-01-01,q,K5C4,595.0
2013-01-01,m,K5C5,0.1
2013-01-01,m,K5C6,-0.2
2013-01-01,a,K5CA,544.0
2013-01-01,m,K5CA,534.0
2013-01-01,q,K5CA,537.0
2013-01-01,m,K5CB,1.6
2013-01-01,m,K5CC,1.6
2013-01-01,a,K5CD,535.0
2013-01-01,m,K5CD,523.0
2013-01-01,q,K5CD,527.0
2013-01-01,m,K5CE,-2.6
2013-01-01,m,K5CF,-1.6
2013-01-01,a,K5CG,311.0
2013-01-01,m,K5CG,304.0
2013-01-01,q,K5CG,304.0
2013-01-01,m,K5CH,0.9
2013-01-01,m,K5CI,1.9
2013-01-01,a,K5CS,29.0
2013-01-01,m,K5CS,28.0
2013-01-01,q,K5CS,27.0
2013-01-01,m,K5CT,0.0
2013-01-01,m,K5CU,0.5
2013-01-01,a,K5CV,76.0
2013-01-01,m,K5CV,74.0
2013-01-01,q,K5CV,69.0
2013-01-01,m,K5CW,2.4
2013-01-01,m,K5CX,-3.8
2013-01-01,a,K5D3,22.0
2013-01-01,m,K5D3,19.0
2013-01-01,q,K5D3,20.0
2013-01-01,m,K5D4,-10.5
2013-01-01,m,K5D5,-2.8
2013-01-01,a,K5D6,19.0
2013-01-01,m,K5D6,16.0
2013-01-01,q,K5D6,15.0
2013-01-01,m,K5D7,-8.7
2013-01-01,m,K5D8,-12.1
2013-01-01,a,K5D9,22.0
2013-01-01,m,K5D9,20.0
2013-01-01,q,K5D9,19.0
2013-01-01,m,K5DA,2.8
2013-01-01,m,K5DB,4.9
2013-01-01,a,K5DL,423.0
2013-01-01,m,K5DL,420.0
2013-01-01,q,K5DL,420.0
2013-01-01,m,K5DM,1.1
2013-01-01,m,K5DN,1.3
2013-01-01,a,K5DO,524.0
2013-01-01,m,K5DO,524.0
2013-01-01,q,K5DO,526.0
2013-01-01,m,K5DP,0.0
2013-01-01,m,K5DQ,0.0
2013-01-01,a,K5DU,522.0
2013-01-01,m,K5DU,513.0
2013-01-01,q,K5DU,518.0
2013-01-01,m,K5DV,1.9
2013-01-01,m,K5DW,1.8
2013-01-01,a,K5DX,518.0
2013-01-01,m,K5DX,506.0
2013-01-01,q,K5DX,513.0
2013-01-01,m,K5DY,-2.6
2013-01-01,m,K5DZ,-1.3
2013-01-01,a,K5E2,290.0
2013-01-01,m,K5E2,284.0
2013-01-01,q,K5E2,285.0
2013-01-01,m,K5E3,0.8
2013-01-01,m,K5E4,1.7
2013-01-01,a,K5HU,24.0
2013-01-01,m,K5HU,16.0
2013-01-01,q,K5HU,18.0
2013-01-01,a,K5HV,7.0
2013-01-01,m,K5HV,4.0
2013-01-01,q,K5HV,4.0
2013-01-01,a,K5HW,2.2
2013-01-01,m,K5HW,1.6
2013-01-01,q,K5HW,1.8
2013-01-01,a,K5HX,1.7
2013-01-01,m,K5HX,1.1
2013-01-01,q,K5HX,1.2
2013-01-01,a,KAB9,466.0
2013-01-01,m,KAB9,462.0
2013-01-01,q,KAB9,459.0
2013-01-01,m,KAC2,1.0
2013-01-01,m,KAC3,1.1
2013-01-01,a,KAC4,460.0
2013-01-01,m,KAC4,455.0
2013-01-01,q,KAC4,452.0
2013-01-01,m,KAC5,0.8
2013-01-01,m,KAC6,1.1
2013-01-01,a,KAC7,490.0
2013-01-01,m,KAC7,487.0
2013-01-01,q,KAC7,487.0
2013-01-01,m,KAC8,1.9
2013-01-01,m,KAC9,2.0
2013-01-01,a,KAD8,479.0
2013-01-01,m,KAD8,477.0
2013-01-01,q,KAD8,476.0
2013-01-01,m,KAD9,2.0
2013-01-01,m,KAE2,2.1
2013-01-01,a,KAF4,29.0
2013-01-01,m,KAF4,27.0
2013-01-01,q,KAF4,26.0
2013-01-01,m,KAF5,5.7
2013-01-01,m,KAF6,1.1
2013-01-01,a,KAF7,34.0
2013-01-01,m,KAF7,32.0
2013-01-01,q,KAF7,32.0
2013-01-01,m,KAF8,4.0
2013-01-01,m,KAF9,0.6
2013-01-01,a,KAG2,4.0
2013-01-01,m,KAG2,4.0
2013-01-01,q,KAG2,4.0
2013-01-01,m,KAG3,-24.4
2013-01-01,m,KAG4,10.0
2013-01-01,a,KAH3,1.0
2013-01-01,m,KAH3,2.0
2013-01-01,q,KAH3,2.0
2013-01-01,m,KAH4,-22.4
2013-01-01,m,KAH5,20.1
2013-01-01,a,KAI7,438.0
2013-01-01,m,KAI7,434.0
2013-01-01,q,KAI7,435.0
2013-01-01,m,KAI8,1.0
2013-01-01,m,KAI9,1.2
2013-01-01,a,KAJ2,426.0
2013-01-01,m,KAJ2,422.0
2013-01-01,q,KAJ2,423.0
2013-01-01,m,KAJ3,1.0
2013-01-01,m,KAJ4,1.2
2013-01-01,a,KAJ5,485.0
2013-01-01,m,KAJ5,483.0
2013-01-01,q,KAJ5,482.0
2013-01-01,m,KAJ6,1.9
2013-01-01,m,KAJ7,1.9
2013-01-01,a,KAK6,478.0
2013-01-01,m,KAK6,475.0
2013-01-01,q,KAK6,475.0
2013-01-01,m,KAK7,2.0
2013-01-01,m,KAK8,2.0
2013-01-01,a,KW78,69.0
2013-01-01,q,KW78,75.0
2013-01-01,a,LF22,77.6
2013-01-01,m,LF22,77.5
2013-01-01,q,LF22,77.4
2013-01-01,a,LF23,72.0
2013-01-01,m,LF23,72.0
2013-01-01,q,LF23,71.9
2013-01-01,a,LF24,71.5
2013-01-01,m,LF24,71.2
2013-01-01,q,LF24,71.2
2013-01-01,a,LF25,66.7
2013-01-01,m,LF25,66.4
2013-01-01,q,LF25,66.5
2013-01-01,a,LF26,7832.0
2013-01-01,m,LF26,7718.0
2013-01-01,q,LF26,7717.0
2013-01-01,a,LF27,3648.0
2013-01-01,m,LF27,3597.0
2013-01-01,q,LF27,3602.0
2013-01-01,a,LF28,390.0
2013-01-01,m,LF28,395.0
2013-01-01,q,LF28,400.0
2013-01-01,a,LF29,155.0
2013-01-01,m,LF29,147.0
2013-01-01,q,LF29,151.0
2013-01-01,a,LF2A,3367.0
2013-01-01,m,LF2A,3418.0
2013-01-01,q,LF2A,3423.0
2013-01-01,a,LF2B,2081.0
2013-01-01,m,LF2B,2110.0
2013-01-01,q,LF2B,2106.0
2013-01-01,a,LF2C,70.9
2013-01-01,m,LF2C,70.4
2013-01-01,q,LF2C,70.3
2013-01-01,a,LF2D,64.6
2013-01-01,m,LF2D,64.0
2013-01-01,q,LF2D,64.1
2013-01-01,a,LF2E,4.7
2013-01-01,m,LF2E,4.9
2013-01-01,q,LF2E,4.9
2013-01-01,a,LF2F,4.1
2013-01-01,m,LF2F,3.9
2013-01-01,q,LF2F,4.0
2013-01-01,a,LF2G,29062.0
2013-01-01,m,LF2G,28877.0
2013-01-01,q,LF2G,28888.0
2013-01-01,a,LF2H,13707.0
2013-01-01,m,LF2H,13622.0
2013-01-01,q,LF2H,13639.0
2013-01-01,a,LF2I,2450.0
2013-01-01,m,LF2I,2568.0
2013-01-01,q,LF2I,2522.0
2013-01-01,a,LF2J,1074.0
2013-01-01,m,LF2J,1135.0
2013-01-01,q,LF2J,1101.0
2013-01-01,a,LF2K,31512.0
2013-01-01,m,LF2K,31444.0
2013-01-01,q,LF2K,31410.0
2013-01-01,a,LF2L,14781.0
2013-01-01,m,LF2L,14757.0
2013-01-01,q,LF2L,14740.0
2013-01-01,a,LF2M,9114.0
2013-01-01,m,LF2M,9134.0
2013-01-01,q,LF2M,9176.0
2013-01-01,a,LF2N,5758.0
2013-01-01,m,LF2N,5747.0
2013-01-01,q,LF2N,5769.0
2013-01-01,a,LF2O,40627.0
2013-01-01,m,LF2O,40579.0
2013-01-01,q,LF2O,40586.0
2013-01-01,a,LF2P,20539.0
2013-01-01,m,LF2P,20504.0
2013-01-01,q,LF2P,20509.0
2013-01-01,a,LF2Q,7.8
2013-01-01,m,LF2Q,8.2
2013-01-01,q,LF2Q,8.0
2013-01-01,a,LF2R,7.3
2013-01-01,m,LF2R,7.7
2013-01-01,q,LF2R,7.5
2013-01-01,a,LF2S,22.4
2013-01-01,m,LF2S,22.5
2013-01-01,q,LF2S,22.6
2013-01-01,a,LF2T,28.0
2013-01-01,m,LF2T,28.0
2013-01-01,q,LF2T,28.1
2013-01-01,a,LF2U,67.6
2013-01-01,m,LF2U,66.9
2013-01-01,q,LF2U,66.9
2013-01-01,a,LF2V,62.0
2013-01-01,m,LF2V,61.4
2013-01-01,q,LF2V,61.5
2013-01-01,a,LF2W,29.1
2013-01-01,m,LF2W,29.6
2013-01-01,q,LF2W,29.7
2013-01-01,a,LF2X,35.4
2013-01-01,m,LF2X,36.0
2013-01-01,q,LF2X,35.9
2013-01-01,a,LF2Y,1148.0
2013-01-01,m,LF2Y,1207.0
2013-01-01,q,LF2Y,1190.0
2013-01-01,a,LF2Z,546.0
2013-01-01,m,LF2Z,577.0
2013-01-01,q,LF2Z,555.0
2013-01-01,a,LF32,420.0
2013-01-01,m,LF32,465.0
2013-01-01,q,LF32,435.0
2013-01-01,a,LF33,188.0
2013-01-01,m,LF33,213.0
2013-01-01,q,LF33,203.0
2013-01-01,a,LF34,882.0
2013-01-01,m,LF34,896.0
2013-01-01,q,LF34,896.0
2013-01-01,a,LF35,336.0
2013-01-01,m,LF35,343.0
2013-01-01,q,LF35,340.0
2013-01-01,a,LF36,36.0
2013-01-01,m,LF36,34.9
2013-01-01,q,LF36,35.5
2013-01-01,a,LF37,31.4
2013-01-01,m,LF37,30.3
2013-01-01,q,LF37,31.0
2013-01-01,a,LF38,459.0
2013-01-01,m,LF38,459.0
2013-01-01,q,LF38,461.0
2013-01-01,a,LF39,154.0
2013-01-01,m,LF39,158.0
2013-01-01,q,LF39,159.0
2013-01-01,a,LF3A,8222.0
2013-01-01,m,LF3A,8113.0
2013-01-01,q,LF3A,8117.0
2013-01-01,a,LF3B,3802.0
2013-01-01,m,LF3B,3744.0
2013-01-01,q,LF3B,3753.0
2013-01-01,a,LF3C,74.5
2013-01-01,m,LF3C,74.3
2013-01-01,q,LF3C,73.6
2013-01-01,a,LF3D,75.1
2013-01-01,m,LF3D,75.6
2013-01-01,q,LF3D,75.1
2013-01-01,a,LF3E,77.6
2013-01-01,m,LF3E,77.2
2013-01-01,q,LF3E,77.7
2013-01-01,a,LF3F,77.5
2013-01-01,m,LF3F,77.0
2013-01-01,q,LF3F,77.0
2013-01-01,a,LF3G,76.2
2013-01-01,m,LF3G,77.9
2013-01-01,q,LF3G,76.9
2013-01-01,a,LF3H,80.3
2013-01-01,m,LF3H,80.3
2013-01-01,q,LF3H,80.2
2013-01-01,a,LF3I,76.7
2013-01-01,m,LF3I,76.4
2013-01-01,q,LF3I,76.5
2013-01-01,a,LF3J,80.7
2013-01-01,m,LF3J,80.4
2013-01-01,q,LF3J,80.1
2013-01-01,a,LF3K,79.6
2013-01-01,m,LF3K,79.7
2013-01-01,q,LF3K,79.6
2013-01-01,a,LF3L,77.8
2013-01-01,m,LF3L,77.8
2013-01-01,q,LF3L,77.7
2013-01-01,a,LF3M,76.1
2013-01-01,m,LF3M,74.9
2013-01-01,q,LF3M,75.8
2013-01-01,a,LF3N,78.2
2013-01-01,m,LF3N,77.4
2013-01-01,q,LF3N,77.6
2013-01-01,a,LF3O,77.8
2013-01-01,m,LF3O,77.7
2013-01-01,q,LF3O,77.6
2013-01-01,a,LF3P,66.9
2013-01-01,m,LF3P,66.8
2013-01-01,q,LF3P,66.3
2013-01-01,a,LF3Q,68.8
2013-01-01,m,LF3Q,69.2
2013-01-01,q,LF3Q,69.0
2013-01-01,a,LF3R,70.7
2013-01-01,m,LF3R,70.0
2013-01-01,q,LF3R,70.5
2013-01-01,a,LF3S,71.6
2013-01-01,m,LF3S,70.9
2013-01-01,q,LF3S,70.9
2013-01-01,a,LF3T,69.0
2013-01-01,m,LF3T,70.5
2013-01-01,q,LF3T,69.5
2013-01-01,a,LF3U,75.3
2013-01-01,m,LF3U,74.5
2013-01-01,q,LF3U,74.6
2013-01-01,a,LF3V,69.9
2013-01-01,m,LF3V,69.2
2013-01-01,q,LF3V,69.7
2013-01-01,a,LF3W,75.8
2013-01-01,m,LF3W,74.7
2013-01-01,q,LF3W,74.6
2013-01-01,a,LF3X,74.6
2013-01-01,m,LF3X,74.6
2013-01-01,q,LF3X,74.4
2013-01-01,a,LF3Y,71.7
2013-01-01,m,LF3Y,71.4
2013-01-01,q,LF3Y,71.4
2013-01-01,a,LF3Z,70.1
2013-01-01,m,LF3Z,68.7
2013-01-01,q,LF3Z,69.6
2013-01-01,a,LF42,72.3
2013-01-01,m,LF42,71.7
2013-01-01,q,LF42,71.8
2013-01-01,a,LF43,71.7
2013-01-01,m,LF43,71.3
2013-01-01,q,LF43,71.3
2013-01-01,a,LF44,62.6
2013-01-01,m,LF44,62.5
2013-01-01,q,LF44,61.9
2013-01-01,a,LF45,64.9
2013-01-01,m,LF45,65.5
2013-01-01,q,LF45,65.0
2013-01-01,a,LF46,66.1
2013-01-01,m,LF46,65.4
2013-01-01,q,LF46,66.0
2013-01-01,a,LF47,66.8
2013-01-01,m,LF47,66.0
2013-01-01,q,LF47,66.0
2013-01-01,a,LF48,63.7
2013-01-01,m,LF48,65.5
2013-01-01,q,LF48,64.1
2013-01-01,a,LF49,69.6
2013-01-01,m,LF49,68.8
2013-01-01,q,LF49,68.8
2013-01-01,a,LF4A,63.2
2013-01-01,m,LF4A,63.3
2013-01-01,q,LF4A,63.9
2013-01-01,a,LF4B,70.8
2013-01-01,m,LF4B,69.6
2013-01-01,q,LF4B,69.7
2013-01-01,a,LF4C,70.9
2013-01-01,m,LF4C,71.0
2013-01-01,q,LF4C,70.9
2013-01-01,a,LF4D,66.7
2013-01-01,m,LF4D,66.5
2013-01-01,q,LF4D,66.5
2013-01-01,a,LF4E,66.1
2013-01-01,m,LF4E,64.3
2013-01-01,q,LF4E,65.6
2013-01-01,a,LF4F,68.8
2013-01-01,m,LF4F,67.7
2013-01-01,q,LF4F,68.0
2013-01-01,a,LF4G,66.8
2013-01-01,m,LF4G,66.5
2013-01-01,q,LF4G,66.6
2013-01-01,a,LF4R,8769.0
2013-01-01,m,LF4R,8792.0
2013-01-01,q,LF4R,8835.0
2013-01-01,a,LF4S,5534.0
2013-01-01,m,LF4S,5527.0
2013-01-01,q,LF4S,5553.0
2013-01-01,a,LF4T,22.2
2013-01-01,m,LF4T,22.3
2013-01-01,q,LF4T,22.4
2013-01-01,a,LF4U,27.9
2013-01-01,m,LF4U,27.9
2013-01-01,q,LF4U,28.0
2013-01-01,a,LF59,25.5
2013-01-01,m,LF59,25.7
2013-01-01,q,LF59,26.4
2013-01-01,a,LF5A,25.0
2013-01-01,m,LF5A,24.4
2013-01-01,q,LF5A,24.9
2013-01-01,a,LF5B,22.4
2013-01-01,m,LF5B,22.8
2013-01-01,q,LF5B,22.3
2013-01-01,a,LF5C,22.5
2013-01-01,m,LF5C,23.0
2013-01-01,q,LF5C,23.0
2013-01-01,a,LF5D,23.8
2013-01-01,m,LF5D,22.1
2013-01-01,q,LF5D,23.1
2013-01-01,a,LF5E,19.6
2013-01-01,m,LF5E,19.7
2013-01-01,q,LF5E,19.8
2013-01-01,a,LF5F,23.4
2013-01-01,m,LF5F,23.6
2013-01-01,q,LF5F,23.5
2013-01-01,a,LF5G,19.3
2013-01-01,m,LF5G,19.6
2013-01-01,q,LF5G,19.9
2013-01-01,a,LF5H,20.4
2013-01-01,m,LF5H,20.3
2013-01-01,q,LF5H,20.4
2013-01-01,a,LF5I,22.2
2013-01-01,m,LF5I,22.2
2013-01-01,q,LF5I,22.3
2013-01-01,a,LF5J,23.9
2013-01-01,m,LF5J,25.1
2013-01-01,q,LF5J,24.2
2013-01-01,a,LF5K,21.9
2013-01-01,m,LF5K,22.6
2013-01-01,q,LF5K,22.4
2013-01-01,a,LF5L,30.7
2013-01-01,m,LF5L,31.3
2013-01-01,q,LF5L,31.7
2013-01-01,a,LF5M,29.9
2013-01-01,m,LF5M,29.4
2013-01-01,q,LF5M,30.0
2013-01-01,a,LF5N,28.1
2013-01-01,m,LF5N,28.6
2013-01-01,q,LF5N,28.1
2013-01-01,a,LF5O,28.0
2013-01-01,m,LF5O,28.0
2013-01-01,q,LF5O,28.1
2013-01-01,a,LF5P,30.1
2013-01-01,m,LF5P,27.7
2013-01-01,q,LF5P,29.1
2013-01-01,a,LF5Q,25.9
2013-01-01,m,LF5Q,25.7
2013-01-01,q,LF5Q,25.9
2013-01-01,a,LF5R,30.5
2013-01-01,m,LF5R,30.0
2013-01-01,q,LF5R,30.0
2013-01-01,a,LF5S,25.0
2013-01-01,m,LF5S,25.5
2013-01-01,q,LF5S,25.6
2013-01-01,a,LF5T,24.8
2013-01-01,m,LF5T,24.4
2013-01-01,q,LF5T,24.6
2013-01-01,a,LF5U,28.0
2013-01-01,m,LF5U,27.7
2013-01-01,q,LF5U,28.0
2013-01-01,a,LF5V,28.6
2013-01-01,m,LF5V,30.4
2013-01-01,q,LF5V,29.3
2013-01-01,a,LF5W,26.0
2013-01-01,m,LF5W,27.7
2013-01-01,q,LF5W,27.2
2013-01-01,a,LF5Y,72.4
2013-01-01,m,LF5Y,72.1
2013-01-01,q,LF5Y,72.3
2013-01-01,a,LF5Z,66.8
2013-01-01,m,LF5Z,66.1
2013-01-01,q,LF5Z,66.4
2013-01-01,a,LF62,62.8
2013-01-01,m,LF62,62.4
2013-01-01,q,LF62,63.2
2013-01-01,a,LF63,2333.0
2013-01-01,m,LF63,2312.0
2013-01-01,q,LF63,2319.0
2013-01-01,a,LF64,1141.0
2013-01-01,m,LF64,1100.0
2013-01-01,q,LF64,1110.0
2013-01-01,a,LF65,2304.0
2013-01-01,m,LF65,2305.0
2013-01-01,q,LF65,2309.0
2013-01-01,a,LF66,2084.0
2013-01-01,m,LF66,2093.0
2013-01-01,q,LF66,2089.0
2013-01-01,a,LF67,187.0
2013-01-01,m,LF67,186.0
2013-01-01,q,LF67,181.0
2013-01-01,a,LF68,94.0
2013-01-01,m,LF68,93.0
2013-01-01,q,LF68,91.0
2013-01-01,a,LF69,2040.0
2013-01-01,m,LF69,2053.0
2013-01-01,q,LF69,2070.0
2013-01-01,a,LF6A,1012.0
2013-01-01,m,LF6A,1011.0
2013-01-01,q,LF6A,1018.0
2013-01-01,a,LF6B,1364.0
2013-01-01,m,LF6B,1385.0
2013-01-01,q,LF6B,1393.0
2013-01-01,a,LF6C,894.0
2013-01-01,m,LF6C,921.0
2013-01-01,q,LF6C,921.0
2013-01-01,a,LF6D,803.0
2013-01-01,m,LF6D,803.0
2013-01-01,q,LF6D,809.0
2013-01-01,a,LF6E,480.0
2013-01-01,m,LF6E,479.0
2013-01-01,q,LF6E,486.0
2013-01-01,a,LF6F,530.0
2013-01-01,m,LF6F,510.0
2013-01-01,q,LF6F,513.0
2013-01-01,a,LF6G,249.0
2013-01-01,m,LF6G,244.0
2013-01-01,q,LF6G,245.0
2013-01-01,a,LF6H,116.0
2013-01-01,m,LF6H,115.0
2013-01-01,q,LF6H,112.0
2013-01-01,a,LF6I,54.0
2013-01-01,m,LF6I,56.0
2013-01-01,q,LF6I,53.0
2013-01-01,a,LF6J,320.0
2013-01-01,m,LF6J,335.0
2013-01-01,q,LF6J,325.0
2013-01-01,a,LF6K,184.0
2013-01-01,m,LF6K,185.0
2013-01-01,q,LF6K,187.0
2013-01-01,a,LF6L,1827.0
2013-01-01,m,LF6L,1828.0
2013-01-01,q,LF6L,1833.0
2013-01-01,a,LF6M,900.0
2013-01-01,m,LF6M,866.0
2013-01-01,q,LF6M,874.0
2013-01-01,a,LF6N,1680.0
2013-01-01,m,LF6N,1711.0
2013-01-01,q,LF6N,1691.0
2013-01-01,a,LF6O,1538.0
2013-01-01,m,LF6O,1564.0
2013-01-01,q,LF6O,1545.0
2013-01-01,a,LF6P,72.0
2013-01-01,m,LF6P,73.0
2013-01-01,q,LF6P,71.0
2013-01-01,a,LF6Q,40.0
2013-01-01,m,LF6Q,38.0
2013-01-01,q,LF6Q,38.0
2013-01-01,a,LF6R,1392.0
2013-01-01,m,LF6R,1393.0
2013-01-01,q,LF6R,1405.0
2013-01-01,a,LF6S,718.0
2013-01-01,m,LF6S,710.0
2013-01-01,q,LF6S,715.0
2013-01-01,a,LF6T,490.0
2013-01-01,m,LF6T,477.0
2013-01-01,q,LF6T,493.0
2013-01-01,a,LF6U,300.0
2013-01-01,m,LF6U,298.0
2013-01-01,q,LF6U,303.0
2013-01-01,a,LF6V,100.0
2013-01-01,m,LF6V,100.0
2013-01-01,q,LF6V,100.0
2013-01-01,a,LF6W,100.0
2013-01-01,m,LF6W,100.0
2013-01-01,q,LF6W,100.0
2013-01-01,a,LF6X,25.6
2013-01-01,m,LF6X,25.4
2013-01-01,q,LF6X,25.3
2013-01-01,a,LF6Y,19.9
2013-01-01,m,LF6Y,19.2
2013-01-01,q,LF6Y,19.3
2013-01-01,a,LF6Z,25.4
2013-01-01,m,LF6Z,25.3
2013-01-01,q,LF6Z,25.2
2013-01-01,a,LF72,36.3
2013-01-01,m,LF72,36.5
2013-01-01,q,LF72,36.3
2013-01-01,a,LF73,2.1
2013-01-01,m,LF73,2.0
2013-01-01,q,LF73,2.0
2013-01-01,a,LF74,1.6
2013-01-01,m,LF74,1.6
2013-01-01,q,LF74,1.6
2013-01-01,a,LF75,22.5
2013-01-01,m,LF75,22.5
2013-01-01,q,LF75,22.6
2013-01-01,a,LF76,17.6
2013-01-01,m,LF76,17.7
2013-01-01,q,LF76,17.7
2013-01-01,a,LF77,0.6
2013-01-01,m,LF77,0.8
2013-01-01,q,LF77,0.8
2013-01-01,a,LF78,0.5
2013-01-01,m,LF78,0.5
2013-01-01,q,LF78,0.6
2013-01-01,a,LF79,15.0
2013-01-01,m,LF79,15.2
2013-01-01,q,LF79,15.2
2013-01-01,a,LF7A,15.6
2013-01-01,m,LF7A,16.1
2013-01-01,q,LF7A,16.0
2013-01-01,a,LF7B,8.8
2013-01-01,m,LF7B,8.8
2013-01-01,q,LF7B,8.8
2013-01-01,a,LF7C,8.4
2013-01-01,m,LF7C,8.4
2013-01-01,q,LF7C,8.5
2013-01-01,a,LF7D,74.5
2013-01-01,m,LF7D,74.7
2013-01-01,q,LF7D,74.6
2013-01-01,a,LF7E,76.1
2013-01-01,m,LF7E,76.2
2013-01-01,q,LF7E,76.0
2013-01-01,a,LF7F,25.5
2013-01-01,m,LF7F,25.3
2013-01-01,q,LF7F,25.4
2013-01-01,a,LF7G,23.9
2013-01-01,m,LF7G,23.8
2013-01-01,q,LF7G,24.0
2013-01-01,a,LF7H,100.0
2013-01-01,m,LF7H,100.0
2013-01-01,q,LF7H,100.0
2013-01-01,a,LF7I,100.0
2013-01-01,m,LF7I,100.0
2013-01-01,q,LF7I,100.0
2013-01-01,a,LF7J,22.8
2013-01-01,m,LF7J,22.1
2013-01-01,q,LF7J,22.0
2013-01-01,a,LF7K,18.2
2013-01-01,m,LF7K,17.9
2013-01-01,q,LF7K,17.8
2013-01-01,a,LF7L,27.7
2013-01-01,m,LF7L,26.7
2013-01-01,q,LF7L,27.5
2013-01-01,a,LF7M,41.0
2013-01-01,m,LF7M,40.2
2013-01-01,q,LF7M,40.7
2013-01-01,a,LF7N,5.0
2013-01-01,m,LF7N,5.0
2013-01-01,q,LF7N,4.8
2013-01-01,a,LF7O,4.0
2013-01-01,m,LF7O,4.1
2013-01-01,q,LF7O,3.9
2013-01-01,a,LF7P,28.9
2013-01-01,m,LF7P,29.6
2013-01-01,q,LF7P,29.6
2013-01-01,a,LF7Q,22.0
2013-01-01,m,LF7Q,22.7
2013-01-01,q,LF7Q,22.6
2013-01-01,a,LF7R,1.8
2013-01-01,m,LF7R,2.2
2013-01-01,q,LF7R,2.1
2013-01-01,a,LF7S,1.5
2013-01-01,m,LF7S,1.5
2013-01-01,q,LF7S,1.6
2013-01-01,a,LF7T,13.8
2013-01-01,m,LF7T,14.5
2013-01-01,q,LF7T,13.9
2013-01-01,a,LF7U,13.4
2013-01-01,m,LF7U,13.6
2013-01-01,q,LF7U,13.5
2013-01-01,a,LF7V,100.0
2013-01-01,m,LF7V,100.0
2013-01-01,q,LF7V,100.0
2013-01-01,a,LF7W,100.0
2013-01-01,m,LF7W,100.0
2013-01-01,q,LF7W,100.0
2013-01-01,a,LF7X,27.0
2013-01-01,m,LF7X,26.9
2013-01-01,q,LF7X,26.8
2013-01-01,a,LF7Y,20.6
2013-01-01,m,LF7Y,19.9
2013-01-01,q,LF7Y,20.0
2013-01-01,a,LF7Z,24.8
2013-01-01,m,LF7Z,25.1
2013-01-01,q,LF7Z,24.8
2013-01-01,a,LF82,35.3
2013-01-01,m,LF82,35.8
2013-01-01,q,LF82,35.4
2013-01-01,a,LF83,1.1
2013-01-01,m,LF83,1.1
2013-01-01,q,LF83,1.0
2013-01-01,a,LF84,0.9
2013-01-01,m,LF84,0.9
2013-01-01,q,LF84,0.9
2013-01-01,a,LF85,20.5
2013-01-01,m,LF85,20.5
2013-01-01,q,LF85,20.6
2013-01-01,a,LF86,16.5
2013-01-01,m,LF86,16.3
2013-01-01,q,LF86,16.4
2013-01-01,a,LF87,19.3
2013-01-01,m,LF87,19.4
2013-01-01,q,LF87,19.6
2013-01-01,a,LF88,19.8
2013-01-01,m,LF88,20.3
2013-01-01,q,LF88,20.4
2013-01-01,a,LF89,7.2
2013-01-01,m,LF89,7.0
2013-01-01,q,LF89,7.2
2013-01-01,a,LF8A,6.9
2013-01-01,m,LF8A,6.8
2013-01-01,q,LF8A,7.0
2013-01-01,a,LF8B,43.0
2013-01-01,m,LF8B,50.0
2013-01-01,q,LF8B,50.0
2013-01-01,a,LF8C,22.0
2013-01-01,m,LF8C,29.0
2013-01-01,q,LF8C,27.0
2013-01-01,a,LF8D,21.0
2013-01-01,m,LF8D,21.0
