LOCATION,INDICATOR,SUBJECT,Subject,MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
JPN,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,11.501273
JPN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,14.853707
JPN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,8.2841721
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,8.1754742
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,6.7622252
LUX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,9.5973759
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,19.086819
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,20.59697
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,17.63196
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,22.88249
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,9.4572887
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,35.866543
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,5.4235649
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,6.7111859
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,8.0248346
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,7.9239302
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,8.3960152
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,8.893528
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,14.812828
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,18.640734
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,11.122814
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,13.024323
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,17.674456
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,15.330833
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,13.045952
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,15.982306
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,19.084303
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,16.616079
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,15.726408
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,17.537804
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,21.892372
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,18.792595
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,15.828203
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,10.70895
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,10.971951
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,11.216198
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,9.6549463
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,9.7386074
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,9.6956758
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2012,13.99472
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2012,14.517914
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2012,13.479572
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,13.015899
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,15.500691
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,10.615814
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,11.535229
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,9.820858
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,10.680032
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,15.362207
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,14.977997
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,14.599223
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,20.32085
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,12.696905
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,27.904539
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,13.029316
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,11.939867
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,12.478057
CHL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,12.808372
CHL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,24.634447
CHL,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,18.750889
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,31.617388
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,12.845128
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,22.249762
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,20.135582
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,14.046136
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,26.916679
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,8.5799885
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,18.148233
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,13.244039
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,7.8998275
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,11.55245
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,9.6834126
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,11.903671
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,13.335896
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,12.585038
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,27.151373
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,27.918406
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,26.364799
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,11.285048
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,18.535807
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,14.799244
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,12.381402
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,12.281321
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,12.331663
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,16.340042
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,15.274624
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,17.398626
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,12.95553
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,18.25268
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,15.588923
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,26.404623
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,28.469343
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,30.555891
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,23.405273
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,20.482632
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,17.631403
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,19.182693
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,19.302244
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,19.24276
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,8.4191866
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,8.2696686
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,8.3424835
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,17.551495
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,14.968257
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,12.356174
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,24.26836
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,26.099258
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,27.999418
JPN,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,10.834349
JPN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,13.360121
JPN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,8.4290895
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,6.0610461
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,7.2615185
LUX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,4.871047
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,13.183588
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,18.473818
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,15.771196
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,34.737572
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,22.298733
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,9.3615303
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,8.0113525
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,8.9080076
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,8.4539251
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,9.0836496
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,8.4726
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,9.729064
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,19.588531
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,8.8697844
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,14.114371
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,18.796905
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,13.398636
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,16.067114
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,14.196083
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,16.951569
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,19.864079
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,17.172955
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,17.457457
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,17.317533
RUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,18.179489
RUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,9.4896517
RUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,13.776904
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,16.435583
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,21.902882
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,19.110228
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,12.719523
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,13.636483
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,13.162342
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,9.1786928
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,9.5610409
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,9.3649673
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,45.223385
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,17.641607
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,31.256966
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,19.163424
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,14.747028
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,16.951422
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2013,37.173954
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2013,33.406227
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2013,40.992676
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,12.647472
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,10.088971
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,15.283182
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,12.018834
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,11.085764
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,11.552073
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,15.315398
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,14.718242
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,15.014685
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,19.955
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.294874
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,27.594593
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,13.604634
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,13.403195
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,13.207002
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.607527
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,21.559408
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,30.528021
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.206843
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,26.499372
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,18.818441
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,12.489656
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,7.3289819
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,17.904968
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,7.4267535
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,9.1729298
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,10.999152
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,11.56141
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,13.081948
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,14.696346
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,24.314959
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,24.444714
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,24.182508
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,11.751147
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,14.499515
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,17.427729
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,12.966842
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.791322
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,13.147387
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,16.251743
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,15.099367
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,17.40027
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,16.854223
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,14.401425
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,11.988289
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,28.306072
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,26.887753
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,29.737219
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,22.399725
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,17.478123
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.740422
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,17.240145
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,18.840288
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,18.034855
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,9.4205599
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,9.4278889
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,9.4348602
ISR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,16.043098
ISR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,11.618299
ISR,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,13.846004
ITA,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,27.712954
ITA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,28.794689
ITA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,26.66975
JPN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,12.497087
JPN,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,9.8242168
JPN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,7.2814903
LTU,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,14.185811
LTU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.514214
LTU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,15.957609
LUX,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,8.211834
LUX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,9.7835007
LUX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,6.5701427
LVA,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,14.520842
LVA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.994485
LVA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,16.111862
MEX,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,22.379408
MEX,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,9.4156494
MEX,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,35.075737
NLD,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,7.4835157
NLD,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,8.1356153
NLD,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,8.8044119
NOR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,8.7358685
NOR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,9.8411417
NOR,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,9.2755718
NZL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,17.15847
NZL,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,12.936568
NZL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,8.7521667
OAVG,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,13.113648
OAVG,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,18.341269
OAVG,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,15.69129
POL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,13.408134
POL,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,15.841155
POL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,18.422619
PRT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,19.33103
PRT,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,19.158863
PRT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,18.985132
RUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,18.50189
RUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,9.461566
RUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,13.915712
SVK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,15.752804
SVK,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,18.712257
SVK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,21.802473
SVN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,15.397146
SVN,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,13.662683
SVN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,12.03903
SWE,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,9.4477053
SWE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,9.2557554
SWE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,9.6499386
TUR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,17.192041
TUR,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,31.558617
TUR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,45.97353
USA,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,16.3638
USA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,18.59951
USA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,14.140426
ZAF,NEET,15_29,15-29 year-olds,PC_AGE,A,2014,36.651676
ZAF,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2014,40.414764
ZAF,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2014,32.952656
AUS,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,9.2532463
AUS,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,11.83161
AUS,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,14.482581
AUT,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,10.764282
AUT,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,10.438811
AUT,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,10.112016
BEL,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,13.80891
BEL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,14.874516
BEL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,12.760171
BRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,22.539059
BRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,15.433924
BRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,29.774755
CAN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,13.202497
CAN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,13.317959
CAN,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,13.261124
CHL,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,17.971138
CHL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,23.171934
CHL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,12.684749
COL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,11.744573
COL,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,21.216297
COL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,30.766113
CRI,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,13.368958
CRI,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,27.540449
CRI,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,20.113411
CZE,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,7.6210213
CZE,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,17.068291
CZE,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,12.232547
DEU,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,10.362277
DEU,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,6.8812923
DEU,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,8.5675774
DNK,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,11.433514
DNK,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,10.593236
DNK,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,12.309191
ESP,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,23.186272
ESP,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,22.820313
ESP,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,22.464882
EST,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,17.840469
EST,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,8.1730013
EST,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,12.8484
FIN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,13.634116
FIN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,14.992694
FIN,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,14.311735
FRA,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,18.066158
FRA,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,16.329666
FRA,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,17.200922
GBR,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,10.819592
GBR,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,13.741446
GBR,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,16.727333
GRC,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,24.92495
GRC,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,27.39393
GRC,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,26.14764
HUN,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,15.890547
HUN,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,12.103756
HUN,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,19.856724
IRL,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,16.197556
IRL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,15.560525
IRL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,16.845562
ISL,NEET,15_29_WOMEN,15-29 year-old women,PC_AGE,A,2015,7.1428266
ISL,NEET,15_29_MEN,15-29 year-old men,PC_AGE,A,2015,6.701561
ISL,NEET,15_29,15-29 year-olds,PC_AGE,A,2015,6.916347
